20230309	16:39:22	978702e0-8e6a-41e1-87ed-f7fab6be2045	GET	undefined	/
20230309	18:28:40	b6b33afe-63e6-4f61-9fb7-e49bf30827f1	GET	undefined	/
20230309	18:29:06	a3c9f29b-e2d5-4a1d-9701-b7bffd8d55e4	GET	undefined	/
20230309	18:35:36	f62c1bd7-dfb6-466a-9a8a-0b3f5e74c9ce	GET	undefined	/ticket
20230309	18:44:31	7bb0dfec-7046-4400-bd13-f16a6e487991	GET	undefined	/submiticket
20230309	18:46:05	f07dce0a-4820-4d6d-aa5a-5be3def1c0eb	POST	undefined	/submiticket
20230309	18:46:36	2ab33d47-03f2-406b-b62c-e911e2ada913	GET	undefined	/ticket
20230309	18:46:44	834a120b-20f8-4828-a09d-21ad22837991	POST	undefined	/submiticket
20230309	18:46:46	131c1463-05e2-433e-8f46-6eeae270bc89	POST	undefined	/submiticket
20230309	18:47:00	eb9b0fd3-149b-4804-9684-4c3921b08322	GET	undefined	/ticket
20230309	18:47:21	ba74d279-00cb-4df4-9fca-bd761da911c2	GET	undefined	/ticket:640a1b5de58cf572e04dc8f3
20230309	18:50:20	3d593df7-3b87-43c4-86e5-8a14434e7c4c	GET	undefined	/ticket/640a1b5de58cf572e04dc8f3
20230309	18:50:56	2ae667dc-4cb0-464e-a373-405d780dd79f	DELETE	undefined	/ticket/640a1b5de58cf572e04dc8f3
20230309	18:51:29	45f3eb17-d73d-4447-96b7-e28527520c13	GET	undefined	/ticket/640a1b5de58cf572e04dc8f3
20230309	18:51:40	7baf7561-7a27-4c59-8a2a-432416b79b04	DELETE	undefined	/ticket/640a1b5de58cf572e04dc8f3
20230309	18:53:14	62fe673f-be92-4c6c-98b6-4243cbea59bb	DELETE	undefined	/ticket/640a1b5de58cf572e04dc8f3
20230309	18:53:33	22860f6f-9f7f-4e7b-ae19-b9c7b1f57502	DELETE	undefined	/ticket/640a1b5de58cf572e04dc8f3
20230309	18:56:40	fe1db283-50c8-4e39-babb-cfde40a40cb5	GET	undefined	/ticket/640a1b5de58cf572e04dc8f3
20230309	18:57:08	71ca4b98-4596-485c-b6fc-33d6760f16b4	DELETE	undefined	/ticket/640a1b5de58cf572e04dc8f3
20230309	18:57:24	34e29db0-fc5a-4b27-b690-ddae5b3b4e0b	GET	undefined	/ticket/640a1b5de58cf572e04dc8f3
20230309	18:59:36	86dfac7d-9264-4704-b648-84556a3e3184	POST	undefined	/submiticket
20230309	19:02:03	523ff180-7459-4b07-a5f7-a5591a0d2d28	GET	undefined	/ticket/640a1e886565eb6db454de8d
20230309	19:04:39	53abd1a4-dee1-4320-a913-eb6fceb94976	POST	undefined	/ticket/640a1e886565eb6db454de8d
20230309	19:06:06	10e9edc9-c875-4ea2-8632-30e9d60c09f1	POST	undefined	/ticket/640a1e886565eb6db454de8d
20230309	19:09:34	ee214b67-79ff-4e4f-82b8-c52a04867cf5	POST	undefined	/ticket/640a1e886565eb6db454de8d
20230309	19:12:28	3c8b87eb-e001-48c2-8871-dbc0ea3b2914	POST	undefined	/ticket/640a1e886565eb6db454de8d
20230310	09:58:06	e22589ef-c9a4-4cc6-a9c3-28d65a26fc75	GET	http://localhost:3000	/tickets
20230310	09:58:06	028986c8-4735-4f06-81a9-ccbc1aee6b62	GET	http://localhost:3000	/tickets
20230310	10:08:11	6db69b31-6ecc-4b5c-bbdd-c1b346adad33	GET	http://localhost:3000	/tickets
20230310	10:08:11	c2d70e75-a612-4e4e-b3a4-8fd3590647b3	GET	http://localhost:3000	/tickets
20230310	12:43:46	67010b35-a892-4ab5-8d34-9f650854544b	POST	undefined	/submiticket
20230310	12:45:03	1ecdf7de-381b-40bc-a44e-3be65b721963	POST	undefined	/submiticket
20230310	12:45:46	0263a296-e3d5-4a53-b838-88c87fddb6f5	POST	undefined	/submiticket
20230310	12:47:50	99533221-8d53-452b-a784-97d36ad3943b	POST	undefined	/submiticket
20230310	12:49:58	654385e1-e916-4d14-8387-6d1f08804ab5	GET	undefined	/ticket
20230310	12:50:51	3c14a38f-cc2d-4b9e-aa92-fea2a2a1280d	DELETE	undefined	/640b186a9c774ba3e5f231e0
20230310	12:51:13	d4bf491b-d1bc-4235-858f-5c77f862cd73	DELETE	undefined	/ticket/640b186a9c774ba3e5f231e0
20230310	13:07:44	143537a5-999d-4914-8b0c-e6d31f0493a4	POST	undefined	/submitticket
20230310	13:16:59	737833dd-fc57-44e9-b4cf-fcafaf830cfd	GET	http://localhost:3000	/tickets
20230310	13:16:59	5a1ae19b-4f03-49ea-b50c-0bd8e17d2867	GET	http://localhost:3000	/tickets
20230310	13:17:06	04548fa1-2ff7-43ad-a1cd-7056106e0772	GET	http://localhost:3000	/tickets
20230310	13:17:06	8cc1b3f1-7abc-43ec-9c9b-be7798b69bc6	GET	http://localhost:3000	/tickets
20230310	13:20:37	f569492d-112a-4008-ab11-6d51466de0d7	GET	http://localhost:3000	/tickets
20230310	13:20:37	b24a5f8f-54bc-42ab-b917-893a07ab9ac9	GET	http://localhost:3000	/tickets
20230310	13:41:34	2e71dae5-2ffc-4656-b35d-3998e243593a	GET	http://localhost:3000	/tickets
20230310	13:41:34	113e7a57-81ac-47fb-9a9f-89492e9d5f79	GET	http://localhost:3000	/tickets
20230310	14:05:47	c3fdaeb3-4a07-41c1-8980-09591af0d896	GET	http://localhost:3000	/tickets
20230310	14:05:47	c8e394f4-0c8f-47b6-a6d0-29f2f12892e1	GET	http://localhost:3000	/tickets
20230310	14:40:35	b1886dab-6461-425c-9577-14fe50f154e5	GET	http://localhost:3000	/tickets
20230310	14:40:35	ce0487f8-67e9-46ec-ad68-4ae194afa3cb	GET	http://localhost:3000	/tickets
20230310	14:40:59	dfb470e7-a806-4c80-856e-ada4f7227405	GET	http://localhost:3000	/tickets
20230310	14:41:04	036291c2-be37-46dd-8481-6ef7f0666cbb	GET	http://localhost:3000	/tickets
20230310	14:41:04	2c377508-1e3e-4c0b-8702-efcc06f711e3	GET	http://localhost:3000	/tickets
20230310	14:42:01	8716b5e9-e015-422b-b3b4-9df264b1894a	GET	http://localhost:3000	/tickets
20230310	14:42:01	fd9ab3df-fd0a-4ea3-9874-248d724a77d9	GET	http://localhost:3000	/tickets
20230310	14:42:05	730ef76f-eca8-4dd9-ac42-3a25329ba081	GET	http://localhost:3000	/tickets
20230310	14:42:05	9e26f74a-68d8-4fb0-86c6-1a78e079bc27	GET	http://localhost:3000	/tickets
20230310	15:06:37	c7328c2d-49aa-45bf-912e-88404f217b0f	GET	http://localhost:3000	/tickets
20230310	15:06:37	2305f05a-ae0d-4d94-8bad-f3ea44a2bf81	GET	http://localhost:3000	/tickets
20230310	15:06:56	1df1d26e-e83b-443b-86cb-1d22a08d6669	GET	http://localhost:3000	/tickets
20230310	15:06:56	9bd8613b-0252-4c07-8fc7-151179600fe1	GET	http://localhost:3000	/tickets
20230310	15:07:58	3f696c98-54fe-4a51-ab2b-504f9699aaa7	GET	http://localhost:3000	/tickets
20230310	15:07:58	7156cca2-da1e-4667-aeff-67b8ee334bd1	GET	http://localhost:3000	/tickets
20230310	18:53:02	19ddde20-d722-4921-8b60-d3097b60351a	GET	http://localhost:3000	/tickets
20230310	18:53:02	48e8247d-a918-43b1-8923-f14b640ca228	GET	http://localhost:3000	/tickets
20230310	18:55:40	73be3c18-8b73-4f4a-bd82-dec274e32d3f	GET	http://localhost:3000	/tickets
20230310	18:55:40	52a87968-13ee-4410-bd75-81e6ca9267d0	GET	http://localhost:3000	/tickets
20230310	18:55:53	b7a6921b-8d97-40a5-b1b8-8da30c3616d5	GET	http://localhost:3000	/tickets
20230310	19:06:29	ecf3d243-ae1f-4738-b742-373263ba4338	GET	http://localhost:3000	/tickets
20230310	19:06:29	9e9f631f-ac1c-46c9-bd22-c6b0d1b513cb	GET	http://localhost:3000	/tickets
20230310	19:44:32	eef6fe17-948b-4b92-8d5a-0daf2a1614fa	GET	http://localhost:3000	/tickets
20230310	19:44:32	ffb74d35-2e49-48ad-969f-2861ac3608a9	GET	http://localhost:3000	/tickets
20230310	19:44:43	be5d0869-5899-42be-8863-ea4b57042a91	GET	http://localhost:3000	/tickets
20230310	19:44:43	843261a5-1376-4623-a4b8-694b2d294e69	GET	http://localhost:3000	/tickets
20230310	19:45:01	f66074b5-7cf8-4b0b-bc44-69f5b65a7bb0	GET	http://localhost:3000	/tickets
20230310	19:45:01	aca5434f-e357-48b9-991c-6cec3f983151	GET	http://localhost:3000	/tickets
20230310	20:08:22	e038c88d-b051-43fd-8bd8-adcc16b702a3	GET	http://localhost:3000	/tickets
20230310	20:08:22	f7f662a1-6540-4045-890f-77288cce328c	GET	http://localhost:3000	/tickets
20230310	20:08:31	7a0a4342-1afd-4dc8-9d7c-1a7e301ae738	GET	http://localhost:3000	/tickets
20230310	20:08:31	8a25a067-7b1b-42b9-bab6-5498e57e43f7	GET	http://localhost:3000	/tickets
20230310	20:08:38	005df67c-624d-458d-9390-8fe371a73918	GET	http://localhost:3000	/tickets
20230310	20:08:38	81b9ecdd-a764-4286-8ee3-c3692dd65ae1	GET	http://localhost:3000	/tickets
20230310	20:14:40	deeadc38-40ba-4680-9f42-ca8e6ef88586	GET	http://localhost:3000	/tickets
20230310	20:14:40	086a52f2-be15-480a-b517-dee52c6bcc01	GET	http://localhost:3000	/tickets
20230310	20:58:20	1c42dcc9-d221-46be-85c9-a664c823de06	GET	http://localhost:3000	/tickets
20230310	20:58:20	7600c1ac-3630-4720-bfae-040d0d7584e9	GET	http://localhost:3000	/tickets
20230310	21:54:17	545877bc-b5d8-42ff-b2ad-f5ad6afd5ea9	GET	http://localhost:3000	/tickets
20230310	21:54:17	9715dae2-bf00-481e-9e20-1a92e0a4c0a3	GET	http://localhost:3000	/tickets
20230310	21:54:20	2fe46080-fa1d-4e10-b404-4197562583b3	GET	http://localhost:3000	/tickets
20230310	21:54:20	2ab2d541-f129-4627-b13c-5a9cb3e6ce56	GET	http://localhost:3000	/tickets
20230310	22:06:47	5d587515-473d-43ca-8070-cc401e119abb	GET	http://localhost:3000	/tickets
20230310	22:06:47	765855ed-9a4d-4ba3-b101-bc68aeb63fb1	GET	http://localhost:3000	/tickets
20230310	22:11:24	f4430a4d-36d6-4f33-9361-69ed9ab1f559	GET	http://localhost:3000	/tickets
20230310	22:11:24	2b2b506f-7715-4401-9eff-1433a1a43bed	GET	http://localhost:3000	/tickets
20230310	22:17:11	6baad394-4ebd-4c55-b367-a1759ce0eda0	GET	http://localhost:3000	/tickets
20230310	22:17:11	84b9040a-e656-4143-a556-c0c3c3562928	GET	http://localhost:3000	/tickets
20230310	22:29:20	c285d4bf-7579-4cf8-8089-d395edefa2c5	GET	undefined	/$%7Btickets%7D
20230310	22:29:21	bf220006-3beb-4fc2-aa71-c5f2ad1b5bb0	GET	undefined	/favicon.ico
20230310	22:30:24	51abaaa6-d6c1-4f2c-b311-6a97fe9e12db	GET	http://localhost:3000	/tickets
20230310	22:30:55	5c988d50-f760-4153-9163-c58e8d6f7c71	GET	http://localhost:3000	/tickets
20230310	22:30:55	aae00206-71db-43f7-ad20-f799ae8e40d0	GET	http://localhost:3000	/tickets
20230310	22:32:12	963c363d-a51c-441d-8ea2-a47ada54010f	GET	http://localhost:3000	/tickets
20230310	22:32:12	e9f45ed7-e493-46ba-bdb0-b0673ed7bdbf	GET	http://localhost:3000	/tickets
20230310	22:34:22	0ef779d1-6e35-4206-aced-eb37d5788019	GET	http://localhost:3000	/tickets
20230310	22:34:34	1866b6da-61c6-442c-be24-cfc8dc1ced24	GET	http://localhost:3000	/tickets
20230310	22:35:46	cee494cb-d147-4c50-80bc-52cd107340f2	GET	http://localhost:3000	/tickets
20230310	22:36:59	942d9066-2f4f-4c53-8a0e-c2560c6b069e	GET	http://localhost:3000	/tickets
20230310	22:37:26	64fc5514-6f8e-407f-a3e4-cb49b58e7501	GET	http://localhost:3000	/tickets
20230310	22:37:36	80d62d80-ada9-49ed-aca3-080df15e4d86	GET	http://localhost:3000	/tickets
20230310	22:37:36	2f5b4adb-0833-48b8-825f-09018f2b98a3	GET	http://localhost:3000	/tickets
20230310	22:38:46	9c6e2eb5-d718-4719-8d87-195af8c4c750	GET	http://localhost:3000	/tickets
20230310	22:38:46	6672b57e-192e-4345-9f51-2348e5c73c9a	GET	http://localhost:3000	/tickets
20230310	22:39:06	7140ec4e-23ed-4482-915c-b3f167161e4e	GET	undefined	/tickets
20230310	22:40:02	f357d81d-8f95-4758-8fd0-f715b7ed4e9f	GET	http://localhost:3000	/tickets
20230310	22:40:03	25d374e7-5e8a-4c7b-a104-5f91ec15bfd9	GET	http://localhost:3000	/tickets
20230310	22:40:48	3b740394-bd76-44cf-804d-ff2258d4426d	GET	http://localhost:3000	/tickets
20230310	22:40:48	6f4d39f2-45eb-467f-a199-ea29d25f5ba5	GET	http://localhost:3000	/tickets
20230310	22:40:51	14c8f714-7004-4e9d-8986-945ad6117a38	GET	http://localhost:3000	/tickets
20230310	22:40:52	0e790dd1-80a6-409e-b807-73949d5fbaf1	GET	http://localhost:3000	/tickets
20230310	22:41:24	b9e6e678-4f41-49fa-b800-dcb9a9749db9	GET	http://localhost:3000	/tickets
20230310	22:41:25	f7a3df1b-4e15-4236-a529-1f858b3ec95d	GET	http://localhost:3000	/tickets
20230310	22:41:55	a8d2d74a-e93d-475d-b872-312d9a4e4c6b	GET	http://localhost:3000	/tickets
20230310	22:41:56	431337b1-d71c-4b2e-b57b-977c3f1d8a67	GET	http://localhost:3000	/tickets
20230310	22:42:00	95631806-ec32-4ae1-9007-464e7bb72e00	GET	http://localhost:3000	/tickets
20230310	22:42:00	315ccbd7-e06f-445e-8607-46664214e624	GET	http://localhost:3000	/tickets
20230310	22:42:24	e761b9c9-79ec-4484-a496-ce8ad370995e	GET	http://localhost:3000	/tickets
20230310	22:42:25	81060fcc-b192-4652-9625-cc0d694a1a66	GET	http://localhost:3000	/tickets
20230310	22:43:27	ae233ef4-20b3-42fb-af6e-d8988c83f426	GET	http://localhost:3000	/tickets
20230310	22:43:28	fc63f7bf-cbdf-429b-ad25-ee1a0d1e9c58	GET	http://localhost:3000	/tickets
20230310	22:43:31	09294308-0992-45f8-a583-5a3f0e8012d4	GET	http://localhost:3000	/tickets
20230310	22:43:33	f82f8600-7e74-494e-a702-7865ce9462c3	GET	http://localhost:3000	/tickets
20230310	22:43:40	95d6868f-44ee-4079-a8f6-f88ad2987b8b	GET	http://localhost:3000	/tickets
20230310	22:43:40	b028a466-1508-48b8-b666-4b1555942780	GET	http://localhost:3000	/tickets
20230310	22:44:30	a59d8b26-8424-417a-9dba-75dba701ef66	GET	http://localhost:3000	/tickets
20230310	22:44:30	d771a2c0-bc4e-4a5d-ac2b-cdc2433dabe6	GET	http://localhost:3000	/tickets
20230310	22:46:05	fe914522-d869-4ffd-a305-a9e31695a90a	GET	http://localhost:3000	/tickets
20230310	22:46:06	cba65609-96cf-45f7-ba95-cfec7da5fe34	GET	http://localhost:3000	/tickets
20230310	22:46:10	e54f24db-ade7-449c-910c-4b2e32385551	GET	http://localhost:3000	/tickets
20230310	22:46:10	0cbac5d3-08b7-4dc7-86ff-f1a40aaed520	GET	http://localhost:3000	/tickets
20230310	22:46:19	036de1ce-eb7c-4a75-8a75-eab16124558f	GET	http://localhost:3000	/tickets
20230310	22:46:19	400b56f6-061d-4395-91f2-aa21a595a85c	GET	http://localhost:3000	/tickets
20230310	22:47:48	cc5e239f-cbbc-44c1-b871-6d710e60bbce	GET	http://localhost:3000	/tickets
20230310	22:47:48	15bd8552-34d8-4350-8266-7d9a3ffb3e7d	GET	http://localhost:3000	/tickets
20230310	22:47:54	ca6ae48b-e482-4bee-a2dc-ee23ba0b2219	GET	http://localhost:3000	/tickets
20230310	22:47:54	0020ddfc-d6fe-49d1-917d-afc2948f6fbb	GET	http://localhost:3000	/tickets
20230310	22:48:16	0493277b-4a58-456e-a73c-9737bf864174	GET	http://localhost:3000	/tickets
20230310	22:48:17	aeeccadb-4726-4766-9088-25e667f9ad0d	GET	http://localhost:3000	/tickets
